brand,model,year,vehicle_age,mileage_km,fuel_type,seller_type,transmission,owner_type,price,price_currency
Fiat,Fiat Punto 1.3 Active,2010,16,80000,Diesel,Individual,Manual,Second Owner,99000,INR
Fiat,Fiat Punto 1.3 Emotion,2010,16,75000,Diesel,Individual,Manual,Third Owner,285000,INR
Fiat,Fiat Punto 1.3 Emotion,2010,16,210000,Diesel,Individual,Manual,Second Owner,130000,INR
Fiat,Fiat Punto 1.3 Emotion,2013,13,160254,Diesel,Dealer,Manual,Second Owner,350000,INR
Fiat,Fiat Punto 1.4 Emotion,2010,16,100000,Petrol,Individual,Manual,Fourth & Above Owner,165000,INR
Fiat,Fiat Punto EVO 1.3 Dynamic,2016,10,35000,Diesel,Individual,Manual,First Owner,500000,INR
Fiat,Fiat Punto EVO 1.3 Emotion,2017,9,70000,Diesel,Individual,Manual,First Owner,450000,INR
Force,Force One EX,2014,12,37516,Diesel,Individual,Manual,First Owner,346000,INR
Ford,Ford Aspire Titanium BSIV,2017,9,101159,Petrol,Dealer,Manual,First Owner,430000,INR
Ford,Ford Aspire Titanium BSIV,2020,6,1010,Petrol,Dealer,Manual,Test Drive Car,828999,INR
Ford,Ford Aspire Titanium Diesel BSIV,2016,10,155201,Diesel,Dealer,Manual,First Owner,600000,INR
Ford,Ford Aspire Titanium Diesel BSIV,2017,9,21170,Diesel,Dealer,Manual,First Owner,700000,INR
Ford,Ford Aspire Titanium Plus BSIV,2015,11,17100,Petrol,Dealer,Manual,Second Owner,550000,INR
Ford,Ford Aspire Titanium Plus BSIV,2018,8,14000,Petrol,Dealer,Manual,First Owner,782000,INR
Ford,Ford Aspire Titanium Plus Diesel BSIV,2018,8,20000,Diesel,Dealer,Manual,First Owner,861999,INR
Ford,Ford Aspire Titanium Plus Diesel BSIV,2019,7,15000,Diesel,Individual,Manual,First Owner,675000,INR
Ford,Ford Classic 1.4 Duratorq LXI,2013,13,35000,Diesel,Individual,Manual,First Owner,250000,INR
Ford,Ford Classic 1.6 Duratec LXI,2011,15,20000,Petrol,Dealer,Manual,First Owner,265000,INR
Ford,Ford EcoSport 1.5 Diesel Ambiente BSIV,2018,8,40000,Diesel,Individual,Manual,Second Owner,790000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2017,9,35000,Diesel,Individual,Manual,First Owner,925000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2018,8,15000,Diesel,Individual,Manual,First Owner,615000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium BSIV,2019,7,17000,Diesel,Individual,Manual,First Owner,950000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2014,12,79800,Diesel,Dealer,Manual,First Owner,550000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2015,11,97000,Diesel,Dealer,Manual,Second Owner,550000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,9,49213,Diesel,Dealer,Manual,First Owner,840000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,9,35000,Diesel,Individual,Manual,First Owner,825000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017,9,12000,Diesel,Individual,Manual,First Owner,930000,INR
Ford,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,8,20000,Diesel,Individual,Manual,First Owner,930000,INR
Ford,Ford EcoSport 1.5 Diesel Trend BSIV,2017,9,50000,Diesel,Individual,Manual,First Owner,700000,INR
Ford,Ford EcoSport 1.5 Diesel Trend BSIV,2018,8,1000,Diesel,Individual,Manual,First Owner,841000,INR
Ford,Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,9,40000,Diesel,Individual,Manual,First Owner,710000,INR
Ford,Ford EcoSport 1.5 Petrol Titanium BSIV,2017,9,19000,Petrol,Individual,Manual,First Owner,800000,INR
Ford,Ford EcoSport 1.5 Petrol Titanium Plus AT BSIV,2015,11,48238,Petrol,Trustmark Dealer,Automatic,First Owner,750000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2013,13,93283,Diesel,Dealer,Manual,First Owner,600000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2013,13,125531,Diesel,Dealer,Manual,Second Owner,600000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,11,100000,Diesel,Individual,Manual,Second Owner,650000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,11,81150,Diesel,Dealer,Manual,First Owner,585000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,11,175000,Diesel,Individual,Manual,Third Owner,530000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,10,81595,Diesel,Dealer,Manual,First Owner,650000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,10,25061,Diesel,Dealer,Manual,First Owner,650000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2018,8,21394,Diesel,Dealer,Manual,First Owner,950000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium BSIV,2018,8,27620,Diesel,Dealer,Manual,First Owner,950000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium Plus BE BSIV,2018,8,50699,Diesel,Dealer,Manual,First Owner,925000,INR
Ford,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2020,6,1010,Diesel,Dealer,Manual,Test Drive Car,1334000,INR
Ford,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2018,8,19000,Petrol,Dealer,Manual,First Owner,850000,INR
Ford,Ford EcoSport 1.5 Ti VCT MT Titanium BE BSIV,2020,6,1010,Petrol,Dealer,Manual,Test Drive Car,1119000,INR
Ford,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2017,9,18054,Petrol,Dealer,Manual,First Owner,750000,INR
Ford,Ford EcoSport 1.5 Ti VCT MT Trend BSIV,2017,9,19014,Petrol,Dealer,Manual,First Owner,650000,INR
Ford,Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,2013,13,45839,Petrol,Dealer,Manual,First Owner,650000,INR
Ford,Ford Ecosport 1.0 Ecoboost Titanium,2014,12,72000,Petrol,Individual,Manual,Second Owner,550000,INR
Ford,Ford Ecosport 1.0 Ecoboost Titanium Optional,2013,13,100000,Petrol,Individual,Manual,First Owner,350000,INR
Ford,Ford Ecosport 1.0 Ecoboost Titanium Optional,2014,12,65239,Petrol,Dealer,Manual,First Owner,475000,INR
Ford,Ford Ecosport 1.5 DV5 MT Ambiente,2013,13,60000,Diesel,Individual,Manual,Second Owner,500000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2013,13,72000,Diesel,Individual,Manual,First Owner,425000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,12,49000,Diesel,Individual,Manual,First Owner,500000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,12,101504,Diesel,Dealer,Manual,First Owner,750000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,12,110000,Diesel,Individual,Manual,First Owner,550000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,12,75000,Diesel,Individual,Manual,Second Owner,525000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,12,63356,Diesel,Dealer,Manual,Second Owner,580000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,12,87000,Diesel,Individual,Manual,Second Owner,600000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,12,30000,Diesel,Individual,Manual,First Owner,600000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2014,12,120000,Diesel,Individual,Manual,First Owner,580000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2015,11,68000,Diesel,Individual,Manual,First Owner,650000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2015,11,146000,Diesel,Dealer,Manual,First Owner,470000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium,2015,11,135000,Diesel,Individual,Manual,Second Owner,550000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,12,99117,Diesel,Dealer,Manual,First Owner,450000,INR
Ford,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,12,77000,Diesel,Dealer,Manual,First Owner,610000,INR
Ford,Ford Ecosport 1.5 DV5 MT Trend,2018,8,37161,Diesel,Dealer,Manual,First Owner,800000,INR
Ford,Ford Ecosport 1.5 Diesel Titanium,2016,10,57904,Diesel,Dealer,Manual,First Owner,650000,INR
Ford,Ford Ecosport 1.5 Diesel Titanium,2017,9,42494,Diesel,Dealer,Manual,First Owner,760000,INR
Ford,Ford Ecosport 1.5 Diesel Titanium,2020,6,101,Diesel,Dealer,Manual,Test Drive Car,1000000,INR
Ford,Ford Ecosport 1.5 Diesel Titanium Plus,2019,7,6590,Diesel,Dealer,Manual,First Owner,1250000,INR
Ford,Ford Ecosport 1.5 Petrol Ambiente,2017,9,6000,Petrol,Individual,Manual,First Owner,650000,INR
Ford,Ford Ecosport 1.5 Petrol Titanium Plus,2019,7,5166,Petrol,Dealer,Manual,Test Drive Car,1100000,INR
Ford,Ford Ecosport 1.5 Petrol Titanium Plus AT,2018,8,10000,Petrol,Individual,Automatic,First Owner,875000,INR
Ford,Ford Ecosport 1.5 Petrol Trend,2020,6,1010,Petrol,Dealer,Manual,Test Drive Car,1030000,INR
Ford,Ford Ecosport 1.5 Ti VCT AT Titanium,2014,12,48000,Petrol,Dealer,Automatic,Second Owner,475000,INR
Ford,Ford Ecosport Sports Petrol,2020,6,1000,Petrol,Individual,Manual,First Owner,1100000,INR
Ford,Ford Ecosport Thunder Edition Diesel,2020,6,1010,Diesel,Dealer,Manual,Test Drive Car,1331000,INR
Ford,Ford Endeavour 2.5L 4X2 MT,2004,22,93415,Diesel,Dealer,Manual,First Owner,400000,INR
Ford,Ford Endeavour 2.5L 4X2 MT,2008,18,110000,Diesel,Individual,Manual,Third Owner,400000,INR
Ford,Ford Endeavour 2.5L 4X2 MT,2009,17,105000,Diesel,Individual,Manual,Second Owner,500000,INR
Ford,Ford Endeavour 2.5L 4X2 MT,2011,15,54000,Diesel,Individual,Manual,Second Owner,550000,INR
Ford,Ford Endeavour 3.0L 4X4 AT,2011,15,90000,Diesel,Individual,Automatic,Second Owner,1000000,INR
Ford,Ford Endeavour 3.0L 4X4 AT,2013,13,98000,Diesel,Dealer,Automatic,First Owner,900000,INR
Ford,Ford Endeavour 3.2 Titanium AT 4X4,2016,10,106000,Diesel,Individual,Automatic,First Owner,1950000,INR
Ford,Ford Endeavour 3.2 Titanium AT 4X4,2016,10,91505,Diesel,Dealer,Automatic,First Owner,2100000,INR
Ford,Ford Endeavour 3.2 Titanium AT 4X4,2016,10,126000,Diesel,Dealer,Automatic,First Owner,1800000,INR
Ford,Ford Endeavour 3.2 Titanium AT 4X4,2018,8,56000,Diesel,Dealer,Automatic,First Owner,2675000,INR
Ford,Ford Endeavour 4x2 XLT,2004,22,120000,Diesel,Individual,Manual,First Owner,195000,INR
Ford,Ford Endeavour 4x4 XLT,2004,22,22288,Diesel,Dealer,Manual,Second Owner,275000,INR
Ford,Ford Endeavour 4x4 XLT,2005,21,150000,Diesel,Individual,Manual,Second Owner,350000,INR
Ford,Ford Endeavour Hurricane Limited Edition,2007,19,110000,Diesel,Individual,Automatic,Fourth & Above Owner,400000,INR
Ford,Ford Endeavour Titanium 4X2,2011,15,149674,Diesel,Dealer,Manual,Second Owner,600000,INR
Ford,Ford Endeavour Titanium Plus 4X4,2017,9,60000,Diesel,Dealer,Automatic,First Owner,2650000,INR
Ford,Ford Endeavour Titanium Plus 4X4,2017,9,60000,Diesel,Dealer,Automatic,First Owner,2675000,INR
Ford,Ford Endeavour XLT TDCi 4X2,2008,18,190000,Diesel,Individual,Manual,Second Owner,280000,INR
Ford,Ford Fiesta 1.4 Duratec ZXI,2008,18,100000,Petrol,Individual,Manual,Third Owner,120000,INR
Ford,Ford Fiesta 1.4 SXi TDCi,2009,17,180000,Diesel,Individual,Manual,Second Owner,80000,INR
Ford,Ford Fiesta 1.4 SXi TDCi ABS,2008,18,120000,Diesel,Individual,Manual,Second Owner,270000,INR
Ford,Ford Fiesta 1.4 ZXi Duratec,2010,16,110000,Petrol,Individual,Manual,First Owner,150000,INR
Ford,Ford Fiesta 1.4 ZXi Leather,2007,19,170000,Petrol,Individual,Manual,First Owner,100000,INR
Ford,Ford Fiesta 1.4 ZXi TDCi ABS,2009,17,110000,Diesel,Individual,Manual,Second Owner,150000,INR
Ford,Ford Fiesta 1.4 ZXi TDCi ABS,2009,17,100000,Diesel,Individual,Manual,Fourth & Above Owner,110000,INR
Ford,Ford Fiesta 1.5 TDCi Ambiente,2014,12,20000,Diesel,Individual,Manual,First Owner,800000,INR
Ford,Ford Fiesta 1.5 TDCi Titanium,2011,15,133564,Diesel,Dealer,Manual,First Owner,195000,INR
Ford,Ford Fiesta 1.5 TDCi Titanium,2012,14,92000,Diesel,Dealer,Manual,Third Owner,199000,INR
Ford,Ford Fiesta 1.6 Duratec EXI Ltd,2008,18,80000,Petrol,Individual,Manual,Second Owner,120000,INR
Ford,Ford Fiesta 1.6 Duratec S,2010,16,70000,Petrol,Individual,Manual,Second Owner,300000,INR
Ford,Ford Fiesta 1.6 ZXi Duratec,2007,19,60000,Petrol,Individual,Manual,Third Owner,190000,INR
Ford,Ford Fiesta 1.6 ZXi Duratec,2009,17,58000,Petrol,Individual,Manual,Third Owner,233000,INR
Ford,Ford Fiesta 1.6 ZXi Leather,2006,20,83411,Petrol,Individual,Manual,First Owner,95000,INR
Ford,Ford Fiesta 1.6 ZXi Leather,2006,20,83411,Petrol,Individual,Manual,First Owner,81000,INR
Ford,Ford Fiesta Classic 1.4 Duratorq CLXI,2011,15,186000,Diesel,Individual,Manual,Second Owner,150000,INR
Ford,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,14,90165,Diesel,Dealer,Manual,First Owner,450000,INR
Ford,Ford Fiesta Classic 1.4 Duratorq CLXI,2014,12,80322,Diesel,Dealer,Manual,First Owner,325000,INR
Ford,Ford Fiesta Classic 1.4 SXI Duratorq,2006,20,120000,Diesel,Individual,Manual,Third Owner,110000,INR
Ford,Ford Fiesta Classic 1.4 SXI Duratorq,2006,20,101100,Diesel,Individual,Manual,Third Owner,110000,INR
Ford,Ford Fiesta Classic 1.4 SXI Duratorq,2007,19,98000,Diesel,Individual,Manual,Second Owner,130000,INR
Ford,Ford Fiesta Classic 1.6 Duratec CLXI,2012,14,38000,Petrol,Individual,Manual,First Owner,350000,INR
Ford,Ford Fiesta Diesel Style,2013,13,83000,Diesel,Dealer,Manual,First Owner,380000,INR
Ford,Ford Fiesta Diesel Trend,2012,14,91245,Diesel,Dealer,Manual,First Owner,200000,INR
Ford,Ford Fiesta Petrol Trend,2012,14,60000,Petrol,Dealer,Manual,First Owner,450000,INR
Ford,Ford Fiesta Titanium 1.5 TDCi,2011,15,100000,Diesel,Individual,Manual,Second Owner,325000,INR
Ford,Ford Fiesta Titanium 1.5 TDCi,2011,15,80000,Diesel,Individual,Manual,First Owner,550000,INR
Ford,Ford Fiesta Titanium 1.5 TDCi,2012,14,120000,Diesel,Individual,Manual,First Owner,165000,INR
Ford,Ford Fiesta Titanium 1.5 TDCi,2013,13,75000,Diesel,Individual,Manual,Second Owner,450000,INR
Ford,Ford Figo 1.2P Ambiente MT,2015,11,45000,Petrol,Individual,Manual,First Owner,229999,INR
Ford,Ford Figo 1.2P Titanium MT,2019,7,12586,Petrol,Dealer,Manual,First Owner,700000,INR
Ford,Ford Figo 1.2P Titanium MT,2019,7,25000,Petrol,Individual,Manual,First Owner,600000,INR
Ford,Ford Figo 1.2P Titanium Plus MT,2012,14,42000,Petrol,Dealer,Manual,First Owner,260000,INR
Ford,Ford Figo 1.5 Sports Edition MT,2017,9,43235,Diesel,Dealer,Manual,First Owner,600000,INR
Ford,Ford Figo 1.5D Ambiente ABS MT,2016,10,60000,Diesel,Individual,Manual,Second Owner,350000,INR
Ford,Ford Figo 1.5D Titanium MT,2016,10,25000,Diesel,Individual,Manual,First Owner,515000,INR
Ford,Ford Figo 1.5D Titanium MT,2017,9,35122,Diesel,Dealer,Manual,First Owner,600000,INR
Ford,Ford Figo 1.5D Titanium Opt MT,2015,11,52328,Diesel,Dealer,Manual,First Owner,495000,INR
Ford,Ford Figo 1.5D Trend MT,2016,10,40000,Diesel,Individual,Manual,First Owner,495000,INR
Ford,Ford Figo 1.5D Trend MT,2016,10,45217,Diesel,Dealer,Manual,First Owner,400000,INR
Ford,Ford Figo 1.5D Trend MT,2017,9,40000,Diesel,Individual,Manual,First Owner,545000,INR
Ford,Ford Figo 1.5P Titanium AT,2017,9,1758,Petrol,Dealer,Automatic,First Owner,774000,INR
Ford,Ford Figo 1.5P Titanium AT,2018,8,1452,Petrol,Dealer,Automatic,First Owner,711000,INR
Ford,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2015,11,14272,Petrol,Dealer,Manual,First Owner,530000,INR
Ford,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2015,11,70000,Petrol,Individual,Manual,First Owner,450000,INR
Ford,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,2018,8,15000,Petrol,Individual,Manual,First Owner,650000,INR
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2016,10,15000,Petrol,Individual,Manual,First Owner,380000,INR
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2017,9,10832,Petrol,Dealer,Manual,First Owner,530000,INR
Ford,Ford Figo Aspire 1.2 Ti-VCT Trend,2018,8,35000,Petrol,Individual,Manual,First Owner,550000,INR
Ford,Ford Figo Aspire 1.5 TDCi Ambiente ABS,2017,9,100000,Diesel,Individual,Manual,First Owner,550000,INR
Ford,Ford Figo Aspire 1.5 TDCi Titanium,2016,10,70000,Diesel,Individual,Manual,First Owner,400000,INR
Ford,Ford Figo Aspire 1.5 TDCi Titanium,2017,9,88635,Diesel,Dealer,Manual,First Owner,700000,INR
Ford,Ford Figo Aspire 1.5 TDCi Titanium,2017,9,49957,Diesel,Dealer,Manual,First Owner,700000,INR
Ford,Ford Figo Aspire 1.5 TDCi Titanium,2020,6,45000,Diesel,Dealer,Manual,First Owner,530000,INR
Ford,Ford Figo Aspire 1.5 TDCi Titanium Plus,2015,11,140730,Diesel,Dealer,Manual,Second Owner,459999,INR
Ford,Ford Figo Aspire 1.5 TDCi Trend,2015,11,148620,Diesel,Dealer,Manual,First Owner,459999,INR
Ford,Ford Figo Aspire 1.5 TDCi Trend,2017,9,30000,Diesel,Individual,Manual,First Owner,675000,INR
Ford,Ford Figo Aspire 1.5 Ti-VCT Titanium,2017,9,44077,Petrol,Dealer,Automatic,First Owner,570000,INR
Ford,Ford Figo Aspire Facelift,2018,8,14681,Diesel,Dealer,Manual,First Owner,624000,INR
Ford,Ford Figo Aspire Titanium Plus Diesel,2019,7,13000,Diesel,Dealer,Manual,Test Drive Car,894999,INR
Ford,Ford Figo Diesel Celebration Edition,2013,13,80000,Diesel,Individual,Manual,Second Owner,150000,INR
Ford,Ford Figo Diesel Celebration Edition,2013,13,65000,Diesel,Individual,Manual,First Owner,260000,INR
Ford,Ford Figo Diesel Celebration Edition,2013,13,120000,Diesel,Individual,Manual,First Owner,190000,INR
Ford,Ford Figo Diesel Celebration Edition,2013,13,90000,Diesel,Individual,Manual,Second Owner,285000,INR
Ford,Ford Figo Diesel Celebration Edition,2013,13,50000,Diesel,Individual,Manual,First Owner,300000,INR
Ford,Ford Figo Diesel EXI,2010,16,100000,Diesel,Individual,Manual,Third Owner,130000,INR
Ford,Ford Figo Diesel EXI,2011,15,90000,Diesel,Individual,Manual,Third Owner,140000,INR
Ford,Ford Figo Diesel EXI,2011,15,55130,Diesel,Dealer,Manual,Second Owner,250000,INR
Ford,Ford Figo Diesel EXI,2012,14,28000,Diesel,Individual,Manual,First Owner,409999,INR
Ford,Ford Figo Diesel EXI,2012,14,156040,Diesel,Dealer,Manual,First Owner,250000,INR
Ford,Ford Figo Diesel EXI,2012,14,80000,Diesel,Individual,Manual,Second Owner,280000,INR
Ford,Ford Figo Diesel EXI,2014,12,68293,Diesel,Dealer,Manual,Second Owner,285000,INR
Ford,Ford Figo Diesel EXI,2014,12,89741,Diesel,Dealer,Manual,Second Owner,280000,INR
Ford,Ford Figo Diesel LXI,2011,15,76736,Diesel,Dealer,Manual,Second Owner,225000,INR
Ford,Ford Figo Diesel LXI,2011,15,70000,Diesel,Individual,Manual,Second Owner,180000,INR
Ford,Ford Figo Diesel LXI,2012,14,130000,Diesel,Individual,Manual,Second Owner,190000,INR
Ford,Ford Figo Diesel Titanium,2010,16,90000,Diesel,Individual,Manual,Third Owner,170000,INR
Ford,Ford Figo Diesel Titanium,2010,16,100000,Diesel,Individual,Manual,Second Owner,200000,INR
Ford,Ford Figo Diesel Titanium,2010,16,102307,Diesel,Dealer,Manual,First Owner,160000,INR
Ford,Ford Figo Diesel Titanium,2010,16,90000,Diesel,Individual,Manual,Third Owner,105000,INR
Ford,Ford Figo Diesel Titanium,2011,15,90000,Diesel,Individual,Manual,Third Owner,190000,INR
Ford,Ford Figo Diesel Titanium,2011,15,70000,Diesel,Individual,Manual,Second Owner,220000,INR
Ford,Ford Figo Diesel Titanium,2011,15,110000,Diesel,Individual,Manual,Second Owner,190000,INR
Ford,Ford Figo Diesel Titanium,2011,15,100000,Diesel,Individual,Manual,Second Owner,150000,INR
Ford,Ford Figo Diesel Titanium,2011,15,120000,Diesel,Individual,Manual,Second Owner,150000,INR
Ford,Ford Figo Diesel Titanium,2012,14,81632,Diesel,Dealer,Manual,First Owner,425000,INR
Ford,Ford Figo Diesel Titanium,2012,14,63700,Diesel,Individual,Manual,First Owner,300000,INR
Ford,Ford Figo Diesel Titanium,2012,14,180000,Diesel,Individual,Manual,First Owner,175000,INR
Ford,Ford Figo Diesel Titanium,2014,12,90000,Diesel,Individual,Manual,Second Owner,200000,INR
Ford,Ford Figo Diesel Titanium,2014,12,125000,Diesel,Individual,Manual,Second Owner,200000,INR
Ford,Ford Figo Diesel ZXI,2011,15,149000,Diesel,Individual,Manual,Second Owner,175000,INR
Ford,Ford Figo Diesel ZXI,2011,15,108000,Diesel,Individual,Manual,Second Owner,275000,INR
Ford,Ford Figo Diesel ZXI,2012,14,55328,Diesel,Dealer,Manual,First Owner,400000,INR
Ford,Ford Figo Diesel ZXI,2012,14,125000,Diesel,Individual,Manual,Second Owner,290000,INR
Ford,Ford Figo Diesel ZXI,2014,12,100000,Diesel,Individual,Manual,Second Owner,250000,INR
Ford,Ford Figo Diesel ZXI,2014,12,90000,Diesel,Individual,Manual,First Owner,240000,INR
Ford,Ford Figo Petrol EXI,2014,12,90000,Petrol,Individual,Manual,Second Owner,350000,INR
Ford,Ford Figo Petrol LXI,2010,16,110000,Petrol,Individual,Manual,First Owner,130000,INR
Ford,Ford Figo Petrol Titanium,2010,16,70000,Petrol,Individual,Manual,First Owner,275000,INR
Ford,Ford Figo Petrol Titanium,2011,15,60000,Petrol,Individual,Manual,Third Owner,120000,INR
Ford,Ford Figo Petrol Titanium,2014,12,43000,Petrol,Dealer,Manual,First Owner,350000,INR
Ford,Ford Figo Petrol Titanium,2015,11,50000,Petrol,Individual,Manual,Second Owner,300000,INR
Ford,Ford Figo Petrol ZXI,2011,15,50000,Petrol,Individual,Manual,Third Owner,185000,INR
Ford,Ford Figo Petrol ZXI,2012,14,30000,Petrol,Individual,Manual,Third Owner,130000,INR
Ford,Ford Figo Titanium,2020,6,101,Petrol,Dealer,Manual,Test Drive Car,635000,INR
Ford,Ford Figo Titanium,2020,6,1111,Petrol,Dealer,Manual,Test Drive Car,746000,INR
Ford,Ford Figo Titanium Diesel BSIV,2010,16,86017,Diesel,Dealer,Manual,Second Owner,325000,INR
Ford,Ford Figo Trend,2016,10,34982,Petrol,Dealer,Manual,First Owner,440000,INR
Ford,Ford Figo Trend,2016,10,60826,Petrol,Dealer,Manual,First Owner,390000,INR
Ford,Ford Freestyle Titanium,2020,6,1010,Petrol,Dealer,Manual,Test Drive Car,811999,INR
Ford,Ford Freestyle Titanium Diesel,2019,7,25000,Diesel,Individual,Manual,First Owner,750000,INR
Ford,Ford Freestyle Titanium Diesel,2020,6,101,Diesel,Dealer,Manual,Test Drive Car,784000,INR
Ford,Ford Freestyle Titanium Diesel BSIV,2016,10,29600,Diesel,Dealer,Manual,First Owner,700000,INR
Ford,Ford Freestyle Titanium Plus,2020,6,1010,Petrol,Dealer,Manual,Test Drive Car,852000,INR
Ford,Ford Freestyle Titanium Plus Diesel,2019,7,1001,Diesel,Dealer,Manual,First Owner,750000,INR
Ford,Ford Freestyle Titanium Plus Diesel BSIV,2018,8,26000,Diesel,Dealer,Manual,First Owner,836000,INR
Ford,Ford Freestyle Titanium Plus Diesel BSIV,2019,7,16000,Diesel,Individual,Manual,First Owner,525000,INR
Ford,Ford Freestyle Trend Petrol BSIV,2019,7,8000,Petrol,Individual,Manual,First Owner,650000,INR
Ford,Ford Fusion 1.6 Duratec Petrol,2005,21,100000,Petrol,Individual,Manual,Third Owner,120000,INR
Ford,Ford Ikon 1.3 Flair,2005,21,4637,Petrol,Individual,Manual,Second Owner,61000,INR
Ford,Ford Ikon 1.3L Rocam Flair,2006,20,91086,Petrol,Dealer,Manual,Second Owner,180000,INR
Ford,Ford Ikon 1.4 TDCi DuraTorq,2009,17,100000,Diesel,Individual,Manual,Third Owner,130000,INR
